FlightDate,date_id,period,side,metric,metric_label,unit,scale,ewr_minus_control_gap,reference_gap,dynamic_contrast,dynamic_contrast_scaled
2025-05-16,2025-05-16,stress,dep,delay15_rate,Delay-15-plus rate,pp,100.0,0.2744332076918282,-0.011927496596008003,0.2863607042878362,28.636070428783622
2025-05-17,2025-05-17,stress,dep,delay15_rate,Delay-15-plus rate,pp,100.0,-0.0531192725951638,-0.011927496596008003,-0.0411917759991558,-4.11917759991558
2025-05-18,2025-05-18,stress,dep,delay15_rate,Delay-15-plus rate,pp,100.0,0.04694751866177399,-0.011927496596008003,0.05887501525778199,5.887501525778199
2025-05-19,2025-05-19,stress,dep,delay15_rate,Delay-15-plus rate,pp,100.0,-0.08548614054175499,-0.011927496596008003,-0.07355864394574699,-7.355864394574699
2025-05-20,2025-05-20,interim,dep,delay15_rate,Delay-15-plus rate,pp,100.0,-0.04552223564020008,-0.011927496596008003,-0.03359473904419208,-3.359473904419208
2025-05-21,2025-05-21,interim,dep,delay15_rate,Delay-15-plus rate,pp,100.0,0.024501281974643935,-0.011927496596008003,0.03642877857065194,3.642877857065194
2025-05-22,2025-05-22,interim,dep,delay15_rate,Delay-15-plus rate,pp,100.0,0.17497242365639132,-0.011927496596008003,0.18689992025239932,18.68999202523993
2025-05-23,2025-05-23,interim,dep,delay15_rate,Delay-15-plus rate,pp,100.0,0.020226544026981264,-0.011927496596008003,0.032154040622989266,3.2154040622989264
2025-05-24,2025-05-24,interim,dep,delay15_rate,Delay-15-plus rate,pp,100.0,0.24729423722752553,-0.011927496596008003,0.25922173382353353,25.922173382353353
2025-05-25,2025-05-25,interim,dep,delay15_rate,Delay-15-plus rate,pp,100.0,0.040533176838240176,-0.011927496596008003,0.05246067343424818,5.2460673434248175
2025-05-26,2025-05-26,interim,dep,delay15_rate,Delay-15-plus rate,pp,100.0,-0.15207796571970028,-0.011927496596008003,-0.14015046912369228,-14.015046912369227
2025-05-27,2025-05-27,interim,dep,delay15_rate,Delay-15-plus rate,pp,100.0,-0.11626787456075663,-0.011927496596008003,-0.10434037796474863,-10.434037796474863
2025-05-28,2025-05-28,interim,dep,delay15_rate,Delay-15-plus rate,pp,100.0,-0.11519541947692603,-0.011927496596008003,-0.10326792288091803,-10.326792288091804
2025-05-29,2025-05-29,interim,dep,delay15_rate,Delay-15-plus rate,pp,100.0,0.16308314279420372,-0.011927496596008003,0.17501063939021172,17.501063939021172
2025-05-30,2025-05-30,interim,dep,delay15_rate,Delay-15-plus rate,pp,100.0,-0.12296610669444488,-0.011927496596008003,-0.11103861009843688,-11.103861009843689
2025-05-31,2025-05-31,interim,dep,delay15_rate,Delay-15-plus rate,pp,100.0,-0.07731978963793437,-0.011927496596008003,-0.06539229304192637,-6.539229304192637
2025-06-01,2025-06-01,interim,dep,delay15_rate,Delay-15-plus rate,pp,100.0,-0.08092653639657549,-0.011927496596008003,-0.06899903980056749,-6.899903980056749
2025-06-02,2025-06-02,interim,dep,delay15_rate,Delay-15-plus rate,pp,100.0,-0.0725459331869457,-0.011927496596008003,-0.0606184365909377,-6.06184365909377
2025-06-03,2025-06-03,interim,dep,delay15_rate,Delay-15-plus rate,pp,100.0,-0.07181551951121032,-0.011927496596008003,-0.059888022915202316,-5.988802291520232
2025-06-04,2025-06-04,interim,dep,delay15_rate,Delay-15-plus rate,pp,100.0,-0.05222285692832514,-0.011927496596008003,-0.040295360332317134,-4.029536033231714
2025-06-05,2025-06-05,interim,dep,delay15_rate,Delay-15-plus rate,pp,100.0,-0.04920514824146968,-0.011927496596008003,-0.03727765164546168,-3.727765164546168
2025-06-06,2025-06-06,interim,dep,delay15_rate,Delay-15-plus rate,pp,100.0,0.01533822163556503,-0.011927496596008003,0.027265718231573033,2.726571823157303
2025-06-07,2025-06-07,interim,dep,delay15_rate,Delay-15-plus rate,pp,100.0,-0.047137276243147896,-0.011927496596008003,-0.035209779647139894,-3.5209779647139894
2025-06-08,2025-06-08,interim,dep,delay15_rate,Delay-15-plus rate,pp,100.0,-0.13640188802829828,-0.011927496596008003,-0.12447439143229028,-12.447439143229028
2025-06-09,2025-06-09,interim,dep,delay15_rate,Delay-15-plus rate,pp,100.0,-0.21268124238769454,-0.011927496596008003,-0.20075374579168653,-20.075374579168653
2025-06-10,2025-06-10,interim,dep,delay15_rate,Delay-15-plus rate,pp,100.0,-0.034284048448656956,-0.011927496596008003,-0.022356551852648954,-2.2356551852648954
2025-06-11,2025-06-11,interim,dep,delay15_rate,Delay-15-plus rate,pp,100.0,-0.1691423407657792,-0.011927496596008003,-0.1572148441697712,-15.72148441697712
2025-06-12,2025-06-12,interim,dep,delay15_rate,Delay-15-plus rate,pp,100.0,-0.14529236778308197,-0.011927496596008003,-0.13336487118707396,-13.336487118707396
2025-06-13,2025-06-13,interim,dep,delay15_rate,Delay-15-plus rate,pp,100.0,-0.11591329067439593,-0.011927496596008003,-0.10398579407838793,-10.398579407838792
2025-06-14,2025-06-14,interim,dep,delay15_rate,Delay-15-plus rate,pp,100.0,-0.08863834156589107,-0.011927496596008003,-0.07671084496988306,-7.671084496988306
2025-06-15,2025-06-15,interim,dep,delay15_rate,Delay-15-plus rate,pp,100.0,-0.18383375954759706,-0.011927496596008003,-0.17190626295158906,-17.190626295158907
2025-03-18,2025-03-18,reference,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-0.9770030582590266,0.6209778410089383,-1.5979808992679647,-1.5979808992679647
2025-03-19,2025-03-19,reference,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-1.3150540783072766,0.6209778410089383,-1.936031919316215,-1.936031919316215
2025-03-20,2025-03-20,reference,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,0.6251181092415616,0.6209778410089383,0.0041402682326233675,0.0041402682326233675
2025-03-21,2025-03-21,reference,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-0.20612088003755824,0.6209778410089383,-0.8270987210464965,-0.8270987210464965
2025-03-22,2025-03-22,reference,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,0.10623565023707904,0.6209778410089383,-0.5147421907718592,-0.5147421907718592
2025-03-23,2025-03-23,reference,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-0.3681790918303205,0.6209778410089383,-0.9891569328392588,-0.9891569328392588
2025-03-24,2025-03-24,reference,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,1.2547939138448179,0.6209778410089383,0.6338160728358796,0.6338160728358796
2025-03-25,2025-03-25,reference,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-0.43436530511126037,0.6209778410089383,-1.0553431461201987,-1.0553431461201987
2025-03-26,2025-03-26,reference,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-0.6723571261248333,0.6209778410089383,-1.2933349671337715,-1.2933349671337715
2025-03-27,2025-03-27,reference,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-0.13529807070775146,0.6209778410089383,-0.7562759117166897,-0.7562759117166897
2025-03-28,2025-03-28,reference,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-0.5986952639046699,0.6209778410089383,-1.2196731049136083,-1.2196731049136083
2025-03-29,2025-03-29,reference,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,5.032968575082083,0.6209778410089383,4.411990734073145,4.411990734073145
2025-03-30,2025-03-30,reference,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,4.286249110518135,0.6209778410089383,3.6652712695091965,3.6652712695091965
2025-03-31,2025-03-31,reference,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,5.340577521405006,0.6209778410089383,4.719599680396068,4.719599680396068
2025-04-01,2025-04-01,reference,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-1.1035051948574384,0.6209778410089383,-1.7244830358663767,-1.7244830358663767
2025-04-02,2025-04-02,reference,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,0.27620709909942853,0.6209778410089383,-0.34477074190950974,-0.34477074190950974
2025-04-03,2025-04-03,reference,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,0.47415632853782785,0.6209778410089383,-0.14682151247111042,-0.14682151247111042
2025-04-04,2025-04-04,reference,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-0.010138697483459858,0.6209778410089383,-0.6311165384923981,-0.6311165384923981
2025-04-05,2025-04-05,reference,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,2.157909998267346,0.6209778410089383,1.5369321572584078,1.5369321572584078
2025-04-06,2025-04-06,reference,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,0.12439743418260019,0.6209778410089383,-0.4965804068263381,-0.4965804068263381
2025-04-07,2025-04-07,reference,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,2.946814057020253,0.6209778410089383,2.3258362160113144,2.3258362160113144
2025-04-08,2025-04-08,reference,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,2.585972632467844,0.6209778410089383,1.9649947914589054,1.9649947914589054
2025-04-09,2025-04-09,reference,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,1.1336351828077627,0.6209778410089383,0.5126573417988244,0.5126573417988244
2025-04-10,2025-04-10,reference,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-0.9364393203240857,0.6209778410089383,-1.5574171613330239,-1.5574171613330239
2025-04-11,2025-04-11,reference,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-0.8547290952187452,0.6209778410089383,-1.4757069362276836,-1.4757069362276836
2025-04-12,2025-04-12,reference,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-0.2006004335614624,0.6209778410089383,-0.8215782745704007,-0.8215782745704007
2025-04-13,2025-04-13,reference,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-0.6638400444859424,0.6209778410089383,-1.2848178854948806,-1.2848178854948806
2025-04-14,2025-04-14,reference,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-0.48133040424764273,0.6209778410089383,-1.102308245256581,-1.102308245256581
2025-04-15,2025-04-15,stress,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,0.95420190413371,0.6209778410089383,0.3332240631247717,0.3332240631247717
2025-04-16,2025-04-16,stress,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-1.2594310700721745,0.6209778410089383,-1.8804089110811129,-1.8804089110811129
2025-04-17,2025-04-17,stress,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,9.67440309019295,0.6209778410089383,9.053425249184011,9.053425249184011
2025-04-18,2025-04-18,stress,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,2.635828007116829,0.6209778410089383,2.0148501661078906,2.0148501661078906
2025-04-19,2025-04-19,stress,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-0.5628894603357499,0.6209778410089383,-1.183867301344688,-1.183867301344688
2025-04-20,2025-04-20,stress,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,4.704712120861137,0.6209778410089383,4.083734279852199,4.083734279852199
2025-04-21,2025-04-21,stress,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,7.070998593011204,0.6209778410089383,6.450020752002266,6.450020752002266
2025-04-22,2025-04-22,stress,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,1.0474278826384813,0.6209778410089383,0.42645004162954303,0.42645004162954303
2025-04-23,2025-04-23,stress,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-0.2564733857409882,0.6209778410089383,-0.8774512267499265,-0.8774512267499265
2025-04-24,2025-04-24,stress,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,8.878424482723801,0.6209778410089383,8.257446641714862,8.257446641714862
2025-04-25,2025-04-25,stress,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,2.003197847991731,0.6209778410089383,1.3822200069827928,1.3822200069827928
2025-04-26,2025-04-26,stress,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,21.521595992739343,0.6209778410089383,20.900618151730406,20.900618151730406
2025-04-27,2025-04-27,stress,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,2.9767720116379133,0.6209778410089383,2.355794170628975,2.355794170628975
2025-04-28,2025-04-28,stress,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,12.765516539441098,0.6209778410089383,12.144538698432159,12.144538698432159
2025-04-29,2025-04-29,stress,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,6.644143151478239,0.6209778410089383,6.0231653104693015,6.0231653104693015
2025-04-30,2025-04-30,stress,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,6.539882675567158,0.6209778410089383,5.91890483455822,5.91890483455822
2025-05-01,2025-05-01,stress,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,10.851989749856905,0.6209778410089383,10.231011908847966,10.231011908847966
2025-05-02,2025-05-02,stress,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,6.765754008066531,0.6209778410089383,6.144776167057593,6.144776167057593
2025-05-03,2025-05-03,stress,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,10.005028962152721,0.6209778410089383,9.384051121143782,9.384051121143782
2025-05-04,2025-05-04,stress,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,10.092522667319468,0.6209778410089383,9.471544826310529,9.471544826310529
2025-05-05,2025-05-05,stress,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-1.4760529094822559,0.6209778410089383,-2.0970307504911943,-2.0970307504911943
2025-05-06,2025-05-06,stress,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,0.5963959104088623,0.6209778410089383,-0.024581930600075963,-0.024581930600075963
2025-05-07,2025-05-07,stress,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,1.2567565507082885,0.6209778410089383,0.6357787096993502,0.6357787096993502
2025-05-08,2025-05-08,stress,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,2.474087169877701,0.6209778410089383,1.8531093288687628,1.8531093288687628
2025-05-09,2025-05-09,stress,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,16.551286595533593,0.6209778410089383,15.930308754524654,15.930308754524654
2025-05-10,2025-05-10,stress,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,0.09132566331460135,0.6209778410089383,-0.5296521776943369,-0.5296521776943369
2025-05-11,2025-05-11,stress,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,3.388873596882741,0.6209778410089383,2.7678957558738024,2.7678957558738024
2025-05-12,2025-05-12,stress,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,3.3963275212068647,0.6209778410089383,2.7753496801979263,2.7753496801979263
2025-05-13,2025-05-13,stress,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-0.8966225821265841,0.6209778410089383,-1.5176004231355225,-1.5176004231355225
2025-05-14,2025-05-14,stress,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,7.36157090523437,0.6209778410089383,6.740593064225432,6.740593064225432
2025-05-15,2025-05-15,stress,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,11.04829755277541,0.6209778410089383,10.42731971176647,10.42731971176647
2025-05-16,2025-05-16,stress,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,12.865767754494236,0.6209778410089383,12.244789913485297,12.244789913485297
2025-05-17,2025-05-17,stress,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-0.8809692496365138,0.6209778410089383,-1.501947090645452,-1.501947090645452
2025-05-18,2025-05-18,stress,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-1.0230470931227735,0.6209778410089383,-1.644024934131712,-1.644024934131712
2025-05-19,2025-05-19,stress,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-1.5765317302566488,0.6209778410089383,-2.197509571265587,-2.197509571265587
2025-05-20,2025-05-20,interim,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,1.6678415952230465,0.6209778410089383,1.0468637542141082,1.0468637542141082
2025-05-21,2025-05-21,interim,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,7.643026694082399,0.6209778410089383,7.0220488530734615,7.0220488530734615
2025-05-22,2025-05-22,interim,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,13.473144398675085,0.6209778410089383,12.852166557666147,12.852166557666147
2025-05-23,2025-05-23,interim,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,3.6528612972120884,0.6209778410089383,3.03188345620315,3.03188345620315
2025-05-24,2025-05-24,interim,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,0.36923237177148405,0.6209778410089383,-0.2517454692374542,-0.2517454692374542
2025-05-25,2025-05-25,interim,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,1.5191399849329308,0.6209778410089383,0.8981621439239925,0.8981621439239925
2025-05-26,2025-05-26,interim,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-3.9194724660757214,0.6209778410089383,-4.54045030708466,-4.54045030708466
2025-05-27,2025-05-27,interim,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-1.269201095925562,0.6209778410089383,-1.8901789369345003,-1.8901789369345003
2025-05-28,2025-05-28,interim,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-0.9879503476980016,0.6209778410089383,-1.60892818870694,-1.60892818870694
2025-05-29,2025-05-29,interim,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,5.632266635850769,0.6209778410089383,5.011288794841831,5.011288794841831
2025-05-30,2025-05-30,interim,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,0.2943857145770985,0.6209778410089383,-0.32659212643183977,-0.32659212643183977
2025-05-31,2025-05-31,interim,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-0.5737928669592882,0.6209778410089383,-1.1947707079682264,-1.1947707079682264
2025-06-01,2025-06-01,interim,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-1.6054092996819735,0.6209778410089383,-2.2263871406909117,-2.2263871406909117
2025-06-02,2025-06-02,interim,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-1.1077681627663485,0.6209778410089383,-1.7287460037752869,-1.7287460037752869
2025-06-03,2025-06-03,interim,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-1.025369661560161,0.6209778410089383,-1.6463475025690992,-1.6463475025690992
2025-06-04,2025-06-04,interim,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-0.9801151411033406,0.6209778410089383,-1.601092982112279,-1.601092982112279
2025-06-05,2025-06-05,interim,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-2.0586571643423435,0.6209778410089383,-2.679635005351282,-2.679635005351282
2025-06-06,2025-06-06,interim,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,11.40334577244499,0.6209778410089383,10.78236793143605,10.78236793143605
2025-06-07,2025-06-07,interim,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,2.1019577678970127,0.6209778410089383,1.4809799268880743,1.4809799268880743
2025-06-08,2025-06-08,interim,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-2.2464494425953148,0.6209778410089383,-2.867427283604253,-2.867427283604253
2025-06-09,2025-06-09,interim,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-1.8410828608332164,0.6209778410089383,-2.4620607018421548,-2.4620607018421548
2025-06-10,2025-06-10,interim,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,20.062248881784,0.6209778410089383,19.441271040775064,19.441271040775064
2025-06-11,2025-06-11,interim,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-2.0687872661396063,0.6209778410089383,-2.6897651071485447,-2.6897651071485447
2025-06-12,2025-06-12,interim,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-2.138600603349333,0.6209778410089383,-2.7595784443582714,-2.7595784443582714
2025-06-13,2025-06-13,interim,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-1.375051951200105,0.6209778410089383,-1.9960297922090433,-1.9960297922090433
2025-06-14,2025-06-14,interim,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-2.08949793834699,0.6209778410089383,-2.7104757793559284,-2.7104757793559284
2025-06-15,2025-06-15,interim,dep,nas_delay_per_scheduled_op,NAS delay,min/op,1.0,-1.7187774141367642,0.6209778410089383,-2.3397552551457026,-2.3397552551457026
