FlightDate,treated_airport,side,metric,observed,synthetic,gap,post
2025-06-28,EWR,arr,cancel_rate,0.08253968253968254,0.0899803463002798,-0.007440663760597266,False
2025-06-29,EWR,arr,cancel_rate,0.017699115044247787,0.007505947840040969,0.010193167204206818,False
2025-06-30,EWR,arr,cancel_rate,0.08823529411764706,0.10451135773279596,-0.016276063615148897,False
2025-07-01,EWR,arr,cancel_rate,0.24702380952380953,0.1824127874326056,0.06461102209120392,False
2025-07-02,EWR,arr,cancel_rate,0.03303303303303303,0.011431637735045524,0.021601395297987505,False
2025-07-03,EWR,arr,cancel_rate,0.08069164265129683,0.06014319227262775,0.020548450378669078,False
2025-07-04,EWR,arr,cancel_rate,0.013377926421404682,0.014199674649761067,-0.0008217482283563848,False
2025-07-05,EWR,arr,cancel_rate,0.0,3.898078406793025e-18,-3.898078406793025e-18,False
2025-07-06,EWR,arr,cancel_rate,0.005813953488372093,0.006135531323770945,-0.00032157783539885163,False
2025-07-07,EWR,arr,cancel_rate,0.008645533141210375,0.01594159467936647,-0.007296061538156094,False
2025-07-08,EWR,arr,cancel_rate,0.09171597633136094,0.10015179021239513,-0.00843581388103419,False
2025-07-09,EWR,arr,cancel_rate,0.03880597014925373,0.05172338377514477,-0.012917413625891043,False
2025-07-10,EWR,arr,cancel_rate,0.022922636103151862,0.02820200805493836,-0.005279371951786498,False
2025-07-11,EWR,arr,cancel_rate,0.02005730659025788,0.0017358807219930916,0.01832142586826479,False
2025-07-12,EWR,arr,cancel_rate,0.044444444444444446,0.05960551770973043,-0.015161073265285985,False
2025-07-13,EWR,arr,cancel_rate,0.15028901734104047,0.05064423218936824,0.09964478515167223,False
2025-07-14,EWR,arr,cancel_rate,0.3764367816091954,0.1938298701887323,0.18260691142046312,False
2025-07-15,EWR,arr,cancel_rate,0.1887905604719764,0.02869771264774632,0.16009284782423008,False
2025-07-16,EWR,arr,cancel_rate,0.1130952380952381,0.11992961074967262,-0.006834372654434526,False
2025-07-17,EWR,arr,cancel_rate,0.03151862464183381,0.01767612921907469,0.01384249542275912,False
2025-07-18,EWR,arr,cancel_rate,0.0028653295128939827,0.0002517687921539715,0.002613560720740011,False
2025-07-19,EWR,arr,cancel_rate,0.006349206349206349,0.0023303060917328772,0.004018900257473472,False
2025-07-20,EWR,arr,cancel_rate,0.017341040462427744,0.008864975161562946,0.008476065300864798,False
2025-07-21,EWR,arr,cancel_rate,0.0057306590257879654,1.3700164105569967e-17,0.0057306590257879516,False
2025-07-22,EWR,arr,cancel_rate,0.0058997050147492625,0.0004927264124310924,0.00540697860231817,False
2025-07-23,EWR,arr,cancel_rate,0.002976190476190476,0.006723820579170894,-0.0037476301029804177,False
2025-07-24,EWR,arr,cancel_rate,0.0057306590257879654,0.007109986170128841,-0.0013793271443408757,False
2025-07-25,EWR,arr,cancel_rate,0.05747126436781609,0.0768026143943021,-0.019331350026486005,False
2025-07-26,EWR,arr,cancel_rate,0.012738853503184714,0.011114796640373134,0.0016240568628115796,False
2025-07-27,EWR,arr,cancel_rate,0.17341040462427745,0.10469675804848698,0.06871364657579047,False
2025-07-28,EWR,arr,cancel_rate,0.06896551724137931,0.022559449162543523,0.04640606807883579,False
2025-07-29,EWR,arr,cancel_rate,0.014749262536873156,0.0004927264124310983,0.014256536124442058,False
2025-07-30,EWR,arr,cancel_rate,0.020833333333333332,0.010347254661052623,0.01048607867228071,False
2025-07-31,EWR,arr,cancel_rate,0.23563218390804597,0.21090848511312246,0.024723698794923504,False
2025-08-01,EWR,arr,cancel_rate,0.046242774566473986,0.05809107840018905,-0.011848303833715067,False
2025-08-02,EWR,arr,cancel_rate,0.035830618892508145,0.018291765227770766,0.01753885366473738,False
2025-08-03,EWR,arr,cancel_rate,0.0029239766081871343,0.013940437853255024,-0.01101646124506789,False
2025-08-04,EWR,arr,cancel_rate,0.005780346820809248,0.001463615895053897,0.004316730925755351,False
2025-08-05,EWR,arr,cancel_rate,0.002967359050445104,0.0003256825659973314,0.0026416764844477726,False
2025-08-06,EWR,arr,cancel_rate,0.027190332326283987,0.0087286191493703,0.018461713176913686,False
2025-08-07,EWR,arr,cancel_rate,0.028901734104046242,0.0024393598250898366,0.026462374278956407,False
2025-08-08,EWR,arr,cancel_rate,0.014534883720930232,0.007061569779775276,0.007473313941154957,False
2025-08-09,EWR,arr,cancel_rate,0.009771986970684038,0.0011628253727768412,0.008609161597907197,False
2025-08-10,EWR,arr,cancel_rate,0.005847953216374269,0.0013385036455254992,0.00450944957084877,False
2025-08-11,EWR,arr,cancel_rate,0.0,5.291819688761129e-18,-5.291819688761129e-18,False
2025-08-12,EWR,arr,cancel_rate,0.003003003003003003,0.009180541484819615,-0.006177538481816612,False
2025-08-13,EWR,arr,cancel_rate,0.10876132930513595,0.14129544955221696,-0.03253412024708101,False
2025-08-14,EWR,arr,cancel_rate,0.008645533141210375,0.01236091813748425,-0.0037153849962738746,False
2025-08-15,EWR,arr,cancel_rate,0.005813953488372093,0.000490287172765582,0.005323666315606511,False
2025-08-16,EWR,arr,cancel_rate,0.00967741935483871,0.01750597067902934,-0.007828551324190629,False
2025-08-17,EWR,arr,cancel_rate,0.026392961876832845,0.012632725500098425,0.01376023637673442,False
2025-08-18,EWR,arr,cancel_rate,0.01749271137026239,0.042002281194629135,-0.024509569824366743,False
2025-08-19,EWR,arr,cancel_rate,0.008928571428571428,0.0009830075324927788,0.00794556389607865,False
2025-08-20,EWR,arr,cancel_rate,0.0029850746268656717,0.007884326414055,-0.004899251787189328,False
2025-08-21,EWR,arr,cancel_rate,0.002890173410404624,2.1677196857063864e-18,0.002890173410404622,False
2025-08-22,EWR,arr,cancel_rate,0.002890173410404624,0.0012491409582290603,0.0016410324521755639,False
2025-08-23,EWR,arr,cancel_rate,0.0,0.0015474688890413524,-0.0015474688890413524,False
2025-08-24,EWR,arr,cancel_rate,0.002890173410404624,4.7812331186883515e-18,0.0028901734104046194,False
2025-08-25,EWR,arr,cancel_rate,0.002890173410404624,0.005895573711607675,-0.003005400301203051,False
2025-08-26,EWR,arr,cancel_rate,0.011940298507462687,7.238223534824527e-18,0.01194029850746268,False
2025-08-27,EWR,arr,cancel_rate,0.0,1.2201197056554029e-18,-1.2201197056554029e-18,False
2025-08-28,EWR,arr,cancel_rate,0.008670520231213872,0.006655603830628541,0.002014916400585331,False
2025-08-29,EWR,arr,cancel_rate,0.005747126436781609,0.007005664913476563,-0.0012585384766949535,False
2025-08-30,EWR,arr,cancel_rate,0.0,0.0119943718500715,-0.0119943718500715,False
2025-08-31,EWR,arr,cancel_rate,0.0031645569620253164,0.0006339178516733756,0.0025306391103519406,False
2025-09-01,EWR,arr,cancel_rate,0.0,0.0004927264124310816,-0.0004927264124310816,False
2025-09-02,EWR,arr,cancel_rate,0.0,1.1404678019454978e-18,-1.1404678019454978e-18,False
2025-09-03,EWR,arr,cancel_rate,0.0,7.539740299315037e-19,-7.539740299315037e-19,False
2025-09-04,EWR,arr,cancel_rate,0.05555555555555555,0.04780221289170632,0.007753342663849236,False
2025-09-05,EWR,arr,cancel_rate,0.06956521739130435,0.017044189213814495,0.052521028177489854,False
2025-09-06,EWR,arr,cancel_rate,0.1391941391941392,0.06797988095056023,0.07121425824357897,False
2025-09-07,EWR,arr,cancel_rate,0.01466275659824047,0.003677804043981572,0.010984952554258898,False
2025-09-08,EWR,arr,cancel_rate,0.0,0.006790828599160062,-0.006790828599160062,False
2025-09-09,EWR,arr,cancel_rate,0.0,5.386942212112084e-19,-5.386942212112084e-19,False
2025-09-10,EWR,arr,cancel_rate,0.0030864197530864196,0.0004951900444932322,0.002591229708593187,False
2025-09-11,EWR,arr,cancel_rate,0.0,0.0004831122385299831,-0.0004831122385299831,False
2025-09-12,EWR,arr,cancel_rate,0.0,3.19637788238654e-18,-3.19637788238654e-18,False
2025-09-13,EWR,arr,cancel_rate,0.0072992700729927005,0.008449341159506399,-0.001150071086513698,False
2025-09-14,EWR,arr,cancel_rate,0.0,1.606676458054998e-19,-1.606676458054998e-19,False
2025-09-15,EWR,arr,cancel_rate,0.002890173410404624,7.935749442771516e-19,0.0028901734104046233,False
2025-09-16,EWR,arr,cancel_rate,0.0,1.2652410926996054e-18,-1.2652410926996054e-18,False
2025-09-17,EWR,arr,cancel_rate,0.009174311926605505,0.0019563063486152514,0.007218005577990254,False
2025-09-18,EWR,arr,cancel_rate,0.002881844380403458,0.0004831122385299862,0.002398732141873472,False
2025-09-19,EWR,arr,cancel_rate,0.005763688760806916,0.008308935318749083,-0.0025452465579421666,False
2025-09-20,EWR,arr,cancel_rate,0.0036363636363636364,0.017851749476105114,-0.014215385839741478,False
2025-09-21,EWR,arr,cancel_rate,0.0058309037900874635,0.0007836530130441489,0.005047250777043315,False
2025-09-22,EWR,arr,cancel_rate,0.0,0.006202698675164287,-0.006202698675164287,False
2025-09-23,EWR,arr,cancel_rate,0.0030303030303030303,2.1080930953163795e-18,0.003030303030303028,False
2025-09-24,EWR,arr,cancel_rate,0.006097560975609756,0.016642711051288405,-0.010545150075678649,False
2025-09-25,EWR,arr,cancel_rate,0.017191977077363897,0.03186888846723811,-0.01467691138987421,False
2025-09-26,EWR,arr,cancel_rate,0.008620689655172414,0.012208272945598215,-0.0035875832904258016,False
2025-09-27,EWR,arr,cancel_rate,0.0,4.2769695213007265e-18,-4.2769695213007265e-18,False
2025-09-28,EWR,arr,cancel_rate,0.0,1.2738099006380905e-18,-1.2738099006380905e-18,False
2025-09-29,EWR,arr,cancel_rate,0.002857142857142857,3.1436695810668125e-18,0.002857142857142854,False
2025-09-30,EWR,arr,cancel_rate,0.003003003003003003,6.79325119122171e-19,0.003003003003003002,False
2025-10-01,EWR,arr,cancel_rate,0.0029940119760479044,7.302801892440777e-19,0.0029940119760479035,False
2025-10-02,EWR,arr,cancel_rate,0.0,2.187564051382412e-18,-2.187564051382412e-18,False
2025-10-03,EWR,arr,cancel_rate,0.008595988538681949,1.4321897341361818e-18,0.008595988538681947,False
2025-10-04,EWR,arr,cancel_rate,0.0,0.0,0.0,False
2025-10-05,EWR,arr,cancel_rate,0.002840909090909091,1.1426788615294853e-18,0.0028409090909090897,False
2025-10-06,EWR,arr,cancel_rate,0.005681818181818182,7.102942180025587e-18,0.005681818181818175,False
2025-10-07,EWR,arr,cancel_rate,0.0,0.006978235819114701,-0.006978235819114701,False
2025-10-08,EWR,arr,cancel_rate,0.0,1.4069514859856523e-18,-1.4069514859856523e-18,False
2025-10-09,EWR,arr,cancel_rate,0.0,1.2124069285812245e-18,-1.2124069285812245e-18,False
2025-10-10,EWR,arr,cancel_rate,0.0,0.0002063918586843559,-0.0002063918586843559,False
2025-10-11,EWR,arr,cancel_rate,0.0,0.000805187064216642,-0.000805187064216642,False
2025-10-12,EWR,arr,cancel_rate,0.011428571428571429,0.005105052005084873,0.006323519423486555,False
2025-10-13,EWR,arr,cancel_rate,0.017094017094017096,0.06133735617078073,-0.04424333907676364,False
2025-10-14,EWR,arr,cancel_rate,0.002932551319648094,0.01347335939969942,-0.010540808080051325,False
2025-10-15,EWR,arr,cancel_rate,0.0029411764705882353,0.000966224477059971,0.0019749519935282644,False
2025-10-16,EWR,arr,cancel_rate,0.0,3.0280119975922023e-18,-3.0280119975922023e-18,False
2025-10-17,EWR,arr,cancel_rate,0.002840909090909091,3.8323460841025425e-18,0.002840909090909087,False
2025-10-18,EWR,arr,cancel_rate,0.003389830508474576,0.0005546781202142076,0.002835152388260369,False
2025-10-19,EWR,arr,cancel_rate,0.002849002849002849,0.00019832066867994238,0.002650682180322907,False
2025-10-20,EWR,arr,cancel_rate,0.002840909090909091,1.3086439527866273e-18,0.0028409090909090897,False
2025-10-21,EWR,arr,cancel_rate,0.0,0.0004831122385299843,-0.0004831122385299843,False
2025-10-22,EWR,arr,cancel_rate,0.0,1.644353871916162e-18,-1.644353871916162e-18,False
2025-10-23,EWR,arr,cancel_rate,0.005681818181818182,0.0004796029486617375,0.005202215233156444,False
2025-10-24,EWR,arr,cancel_rate,0.005698005698005698,0.007096432330354362,-0.0013984266323486634,False
2025-10-25,EWR,arr,cancel_rate,0.003424657534246575,0.001885563273345755,0.0015390942609008202,False
2025-10-26,EWR,arr,cancel_rate,0.013966480446927373,0.0007049089494914343,0.01326157149743594,False
2025-10-27,EWR,arr,cancel_rate,0.0,0.0004738660712853984,-0.0004738660712853984,False
2025-10-28,EWR,arr,cancel_rate,0.0,3.1572028384032635e-18,-3.1572028384032635e-18,False
2025-10-29,EWR,arr,cancel_rate,0.0,3.0121213815005263e-18,-3.0121213815005263e-18,False
2025-10-30,EWR,arr,cancel_rate,0.1792717086834734,0.18519597369695845,-0.005924265013485058,False
2025-10-31,EWR,arr,cancel_rate,0.039886039886039885,0.0529373511157662,-0.013051311229726317,False
2025-11-01,EWR,arr,cancel_rate,0.010830324909747292,0.01519345016827346,-0.004363125258526168,False
2025-11-02,EWR,arr,cancel_rate,0.09497206703910614,0.019504993385893912,0.07546707365321223,False
2025-11-03,EWR,arr,cancel_rate,0.011049723756906077,0.0009454702520157192,0.010104253504890357,False
2025-11-04,EWR,arr,cancel_rate,0.0,0.0018954642851415626,-0.0018954642851415626,False
2025-11-05,EWR,arr,cancel_rate,0.008450704225352112,0.0016860323200305518,0.00676467190532156,False
2025-11-06,EWR,arr,cancel_rate,0.03287671232876712,0.01368099869816753,0.01919571363059959,False
2025-11-07,EWR,arr,cancel_rate,0.038356164383561646,0.021155550403322947,0.0172006139802387,False
2025-11-08,EWR,arr,cancel_rate,0.2578397212543554,0.1188591319607127,0.1389805892936427,False
2025-11-09,EWR,arr,cancel_rate,0.43333333333333335,0.1646152957311831,0.26871803760215024,False
2025-11-10,EWR,arr,cancel_rate,0.1184573002754821,0.0764368487344339,0.04202045154104819,False
2025-11-11,EWR,arr,cancel_rate,0.0584958217270195,0.05553628954597172,0.002959532181047775,False
2025-11-12,EWR,arr,cancel_rate,0.0423728813559322,0.023353037872756555,0.019019843483175647,False
2025-11-13,EWR,arr,cancel_rate,0.06318681318681318,0.03830050943463187,0.024886303752181316,False
2025-11-14,EWR,arr,cancel_rate,0.03571428571428571,0.00373728335466595,0.03197700235961976,False
2025-11-15,EWR,arr,cancel_rate,0.024305555555555556,0.001798850820276293,0.022506704735279263,False
2025-11-16,EWR,arr,cancel_rate,0.011142061281337047,0.0004890765871538163,0.01065298469418323,False
2025-11-17,EWR,arr,cancel_rate,0.0027624309392265192,0.0037284897467725724,-0.0009660588075460531,False
2025-11-18,EWR,arr,cancel_rate,0.0,1.2227642787440244e-18,-1.2227642787440244e-18,False
2025-11-19,EWR,arr,cancel_rate,0.0,3.842588457766501e-18,-3.842588457766501e-18,False
2025-11-20,EWR,arr,cancel_rate,0.005420054200542005,0.015567670958394222,-0.010147616757852217,False
2025-11-21,EWR,arr,cancel_rate,0.005405405405405406,0.007098863336809863,-0.0016934579314044577,False
2025-11-22,EWR,arr,cancel_rate,0.011834319526627219,0.0006473072477035777,0.01118701227892364,False
2025-11-23,EWR,arr,cancel_rate,0.002688172043010753,6.240640309725546e-18,0.002688172043010747,False
2025-11-24,EWR,arr,cancel_rate,0.0,0.0007037390705616598,-0.0007037390705616598,False
2025-11-25,EWR,arr,cancel_rate,0.0,1.2545550398654501e-18,-1.2545550398654501e-18,False
2025-11-26,EWR,arr,cancel_rate,0.0,2.3259785615328873e-18,-2.3259785615328873e-18,False
2025-11-27,EWR,arr,cancel_rate,0.0,3.4340505900721786e-18,-3.4340505900721786e-18,False
2025-11-28,EWR,arr,cancel_rate,0.0,0.001974179579375016,-0.001974179579375016,False
2025-11-29,EWR,arr,cancel_rate,0.037463976945244955,0.05924843065155776,-0.021784453706312802,False
2025-11-30,EWR,arr,cancel_rate,0.024128686327077747,0.020857757236661778,0.0032709290904159687,False
2025-12-01,EWR,arr,cancel_rate,0.005305039787798408,0.010217813858197344,-0.004912774070398936,False
2025-12-02,EWR,arr,cancel_rate,0.0028169014084507044,0.0037372833546659118,-0.0009203819462152074,False
2025-12-03,EWR,arr,cancel_rate,0.0,5.486354955557405e-18,-5.486354955557405e-18,False
2025-12-04,EWR,arr,cancel_rate,0.0,4.814931232504103e-18,-4.814931232504103e-18,False
2025-12-05,EWR,arr,cancel_rate,0.005509641873278237,0.024310179910334392,-0.018800538037056155,False
2025-12-06,EWR,arr,cancel_rate,0.0,0.01035296507426661,-0.01035296507426661,False
2025-12-07,EWR,arr,cancel_rate,0.013927576601671309,0.036985561665818,-0.02305798506414669,False
2025-12-08,EWR,arr,cancel_rate,0.0027548209366391185,0.006494295665485039,-0.0037394747288459207,False
2025-12-09,EWR,arr,cancel_rate,0.0,0.00046606121834657783,-0.00046606121834657783,False
2025-12-10,EWR,arr,cancel_rate,0.0,0.001864244873386296,-0.001864244873386296,False
2025-12-11,EWR,arr,cancel_rate,0.0027624309392265192,0.001851177736423301,0.0009112532028032181,False
2025-12-12,EWR,arr,cancel_rate,0.0,0.0018555130472814347,-0.0018555130472814347,False
2025-12-13,EWR,arr,cancel_rate,0.0033783783783783786,0.008222023380264986,-0.004843645001886608,False
2025-12-14,EWR,arr,cancel_rate,0.22284122562674094,0.1530657803516723,0.06977544527506865,False
2025-12-15,EWR,arr,cancel_rate,0.01928374655647383,0.01664586447020753,0.0026378820862663008,False
2025-12-16,EWR,arr,cancel_rate,0.0,4.8309754575250006e-18,-4.8309754575250006e-18,False
2025-12-17,EWR,arr,cancel_rate,0.0,0.001689864616680251,-0.001689864616680251,False
2025-12-18,EWR,arr,cancel_rate,0.0028735632183908046,1.081777744212527e-17,0.0028735632183907937,False
2025-12-19,EWR,arr,cancel_rate,0.03418803418803419,0.04443408079643847,-0.01024604660840428,False
2025-12-20,EWR,arr,cancel_rate,0.024242424242424242,0.004892640299014315,0.01934978394340993,False
2025-12-21,EWR,arr,cancel_rate,0.005847953216374269,0.009720166676767786,-0.003872213460393518,False
2025-12-22,EWR,arr,cancel_rate,0.00872093023255814,0.006334087458752046,0.002386842773806093,False
2025-12-23,EWR,arr,cancel_rate,0.0,0.007777348203873482,-0.007777348203873482,False
2025-12-24,EWR,arr,cancel_rate,0.0031746031746031746,0.0029216897530310827,0.0002529134215720919,False
2025-12-25,EWR,arr,cancel_rate,0.003134796238244514,0.0012342881522234492,0.0019005080860210648,False
2025-12-26,EWR,arr,cancel_rate,0.30994152046783624,0.1494663196917924,0.16047520077604385,False
2025-12-27,EWR,arr,cancel_rate,0.07878787878787878,0.04399714109743539,0.03479073769044339,False
2025-12-28,EWR,arr,cancel_rate,0.01749271137026239,0.0231993866233261,-0.00570667525306371,False
2025-12-29,EWR,arr,cancel_rate,0.014534883720930232,0.02278625499596205,-0.008251371275031819,False
2025-12-30,EWR,arr,cancel_rate,0.011730205278592375,0.0024837118219096393,0.009246493456682736,False
2025-12-31,EWR,arr,cancel_rate,0.0,0.0024254206260893077,-0.0024254206260893077,False
2025-01-01,EWR,arr,delay15_rate,0.1724137931034483,0.11680823532560035,0.05560555777784794,False
2025-01-02,EWR,arr,delay15_rate,0.13411078717201166,0.1468206226260494,-0.012709835454037727,False
2025-01-03,EWR,arr,delay15_rate,0.17699115044247787,0.21538241451499182,-0.03839126407251395,False
2025-01-04,EWR,arr,delay15_rate,0.32407407407407407,0.26262908977200866,0.06144498430206541,False
2025-01-06,EWR,arr,delay15_rate,0.36890243902439024,0.4878057135835566,-0.11890327455916638,False
2025-01-07,EWR,arr,delay15_rate,0.34890965732087226,0.37694671573539495,-0.028037058414522698,False
2025-01-08,EWR,arr,delay15_rate,0.18429003021148035,0.26938491860360425,-0.0850948883921239,False
2025-01-09,EWR,arr,delay15_rate,0.43478260869565216,0.40052598370348697,0.0342566249921652,False
2025-01-10,EWR,arr,delay15_rate,0.2564102564102564,0.2961049705498704,-0.03969471413961401,False
2025-01-11,EWR,arr,delay15_rate,0.17465753424657535,0.3358041709499238,-0.16114663670334847,False
2025-01-12,EWR,arr,delay15_rate,0.1402439024390244,0.1684831550778722,-0.0282392526388478,False
2025-01-13,EWR,arr,delay15_rate,0.12835820895522387,0.08792677764911824,0.04043143130610563,False
2025-01-14,EWR,arr,delay15_rate,0.04416403785488959,0.08618884156055612,-0.042024803705666525,False
2025-01-15,EWR,arr,delay15_rate,0.06875,0.06130358285231952,0.007446417147680483,False
2025-01-16,EWR,arr,delay15_rate,0.15269461077844312,0.1595328767884291,-0.006838266009985966,False
2025-01-17,EWR,arr,delay15_rate,0.10778443113772455,0.14512121595866995,-0.03733678482094539,False
2025-01-18,EWR,arr,delay15_rate,0.1870748299319728,0.09767884694018228,0.08939598299179052,False
2025-01-19,EWR,arr,delay15_rate,0.19665271966527198,0.30394785018353326,-0.10729513051826128,False
2025-01-20,EWR,arr,delay15_rate,0.3183183183183183,0.33192796747716496,-0.01360964915884666,False
2025-01-23,EWR,arr,delay15_rate,0.14634146341463414,0.1730129502484035,-0.026671486833769353,False
2025-01-24,EWR,arr,delay15_rate,0.10574018126888217,0.11622794317415766,-0.010487761905275492,False
2025-01-25,EWR,arr,delay15_rate,0.09523809523809523,0.08993709046222405,0.005301004775871185,False
2025-01-26,EWR,arr,delay15_rate,0.060790273556231005,0.0898416654478181,-0.0290513918915871,False
2025-01-27,EWR,arr,delay15_rate,0.04790419161676647,0.07070712540595807,-0.0228029337891916,False
2025-01-28,EWR,arr,delay15_rate,0.07232704402515723,0.08193633538390498,-0.009609291358747746,False
2025-01-29,EWR,arr,delay15_rate,0.09657320872274143,0.11427201347273029,-0.01769880474998886,False
2025-01-30,EWR,arr,delay15_rate,0.12612612612612611,0.10987048806855215,0.016255638057573962,False
2025-01-31,EWR,arr,delay15_rate,0.2469879518072289,0.15917457695963402,0.08781337484759488,False
2025-02-01,EWR,arr,delay15_rate,0.09830508474576272,0.09359561171289373,0.004709473032868991,False
2025-02-02,EWR,arr,delay15_rate,0.18042813455657492,0.1461180702638885,0.034310064292686404,False
2025-02-03,EWR,arr,delay15_rate,0.07207207207207207,0.1273585204548617,-0.055286448382789635,False
2025-02-04,EWR,arr,delay15_rate,0.050156739811912224,0.0547197410257771,-0.004563001213864874,False
2025-02-05,EWR,arr,delay15_rate,0.059748427672955975,0.0675255213628608,-0.0077770936899048265,False
2025-02-06,EWR,arr,delay15_rate,0.703030303030303,0.4130267801725551,0.2900035228577479,False
2025-02-07,EWR,arr,delay15_rate,0.09580838323353294,0.10586430834238811,-0.010055925108855168,False
2025-02-08,EWR,arr,delay15_rate,0.14285714285714285,0.1376261436778516,0.0052309991792912625,False
2025-02-09,EWR,arr,delay15_rate,0.22364217252396165,0.1990301943184805,0.02461197820548114,False
2025-02-10,EWR,arr,delay15_rate,0.09144542772861357,0.12427267676643775,-0.03282724903782418,False
2025-02-11,EWR,arr,delay15_rate,0.09433962264150944,0.10954279908358133,-0.015203176442071892,False
2025-02-12,EWR,arr,delay15_rate,0.19254658385093168,0.2515181530309068,-0.05897156917997512,False
2025-02-13,EWR,arr,delay15_rate,0.3314285714285714,0.3597154388877476,-0.02828686745917619,False
2025-02-14,EWR,arr,delay15_rate,0.21875,0.1790485533561278,0.03970144664387221,False
2025-02-15,EWR,arr,delay15_rate,0.2792207792207792,0.36295889790015257,-0.08373811867937336,False
2025-02-16,EWR,arr,delay15_rate,0.6221498371335505,0.558584249498499,0.06356558763505149,False
2025-02-17,EWR,arr,delay15_rate,0.5235294117647059,0.5324369981214526,-0.00890758635674671,False
2025-02-18,EWR,arr,delay15_rate,0.16909620991253643,0.30780268664284055,-0.13870647673030412,False
2025-02-19,EWR,arr,delay15_rate,0.13529411764705881,0.24994829821938622,-0.1146541805723274,False
2025-02-20,EWR,arr,delay15_rate,0.34844192634560905,0.3742833535811094,-0.02584142723550037,False
2025-02-21,EWR,arr,delay15_rate,0.1553672316384181,0.22483960587862722,-0.06947237424020913,False
2025-02-22,EWR,arr,delay15_rate,0.15161290322580645,0.13475430285828904,0.016858600367517407,False
2025-02-23,EWR,arr,delay15_rate,0.17663817663817663,0.14466015140166263,0.031978025236513996,False
2025-02-24,EWR,arr,delay15_rate,0.09859154929577464,0.12473493903367133,-0.02614338973789669,False
2025-02-25,EWR,arr,delay15_rate,0.08163265306122448,0.08028070258432793,0.0013519504768965546,False
2025-02-26,EWR,arr,delay15_rate,0.08211143695014662,0.06623435406014681,0.01587708288999981,False
2025-02-27,EWR,arr,delay15_rate,0.08450704225352113,0.15272526712467208,-0.06821822487115095,False
2025-02-28,EWR,arr,delay15_rate,0.08757062146892655,0.09268480567217033,-0.005114184203243777,False
2025-03-01,EWR,arr,delay15_rate,0.14426229508196722,0.09902684602360892,0.0452354490583583,False
2025-03-02,EWR,arr,delay15_rate,0.11965811965811966,0.13867770975134097,-0.01901959009322131,False
2025-03-03,EWR,arr,delay15_rate,0.10198300283286119,0.12295811769651177,-0.020975114863650585,False
2025-03-04,EWR,arr,delay15_rate,0.09734513274336283,0.18265710628204265,-0.08531197353867982,False
2025-03-05,EWR,arr,delay15_rate,0.3484848484848485,0.3837282656604482,-0.0352434171755997,False
2025-03-06,EWR,arr,delay15_rate,0.17796610169491525,0.20964527797576268,-0.03167917628084743,False
2025-03-07,EWR,arr,delay15_rate,0.2084507042253521,0.32976706627042984,-0.12131636204507773,False
2025-03-08,EWR,arr,delay15_rate,0.12956810631229235,0.17752308262542357,-0.047954976313131226,False
2025-03-09,EWR,arr,delay15_rate,0.20348837209302326,0.22457696131511728,-0.02108858922209403,False
2025-03-10,EWR,arr,delay15_rate,0.211864406779661,0.20324140652638736,0.008623000253273644,False
2025-03-11,EWR,arr,delay15_rate,0.0953757225433526,0.08863397304678855,0.006741749496564045,False
2025-03-12,EWR,arr,delay15_rate,0.08,0.0870409464562257,-0.007040946456225702,False
2025-03-13,EWR,arr,delay15_rate,0.11647727272727272,0.134849044308771,-0.01837177158149829,False
2025-03-14,EWR,arr,delay15_rate,0.1497175141242938,0.16104276522590733,-0.011325251101613532,False
2025-03-15,EWR,arr,delay15_rate,0.7735191637630662,0.3193424423538532,0.454176721409213,False
2025-03-16,EWR,arr,delay15_rate,0.5341246290801187,0.5683602505905053,-0.034235621510386616,False
2025-03-17,EWR,arr,delay15_rate,0.2776203966005666,0.3021476052932832,-0.02452720869271663,False
2025-03-18,EWR,arr,delay15_rate,0.12716763005780346,0.14660080090619992,-0.019433170848396464,False
2025-03-19,EWR,arr,delay15_rate,0.11363636363636363,0.162574330183144,-0.048937966546780357,False
2025-03-20,EWR,arr,delay15_rate,0.36134453781512604,0.2978900492633045,0.06345448855182156,False
2025-03-21,EWR,arr,delay15_rate,0.3398328690807799,0.3669840104138163,-0.027151141333036366,False
2025-03-22,EWR,arr,delay15_rate,0.14098360655737704,0.11064375117466073,0.030339855382716316,False
2025-03-23,EWR,arr,delay15_rate,0.13068181818181818,0.15353222919528992,-0.02285041101347174,False
2025-03-24,EWR,arr,delay15_rate,0.21448467966573817,0.23218602073265726,-0.01770134106691909,False
2025-03-25,EWR,arr,delay15_rate,0.13714285714285715,0.11235582756479706,0.024787029578060088,False
2025-03-26,EWR,arr,delay15_rate,0.09631728045325778,0.12825902457093052,-0.03194174411767274,False
2025-03-27,EWR,arr,delay15_rate,0.1787709497206704,0.13234773315981954,0.046423216560850855,False
2025-03-28,EWR,arr,delay15_rate,0.23743016759776536,0.1742952962162515,0.06313487138151386,False
2025-03-29,EWR,arr,delay15_rate,0.24918032786885247,0.16599857599466938,0.08318175187418309,False
2025-03-30,EWR,arr,delay15_rate,0.4078549848942598,0.37582937109817127,0.03202561379608854,False
2025-03-31,EWR,arr,delay15_rate,0.31746031746031744,0.4129601208637786,-0.09549980340346115,False
2025-04-01,EWR,arr,delay15_rate,0.1746031746031746,0.21441787746018864,-0.03981470285701405,False
2025-04-02,EWR,arr,delay15_rate,0.22085889570552147,0.3057282718142995,-0.08486937610877804,False
